id,type,district,lon,lat,level
N_3095,junction,จอมทอง,100.4593,13.6784,-1
N_3096,junction,จอมทอง,100.45967,13.67511,-1
N_3097,junction,บางแค,100.40724,13.71639,-1
N_3098,junction,บางแค,100.40721,13.71269,-1
N_3099,junction,คลองสาน,100.51229,13.72929,-1
N_31,junction,หนองแขม,100.34032,13.71939,-1
N_310,junction,บางขุนเทียน,100.44875,13.62955,-1
N_3100,junction,คลองสาน,100.509,13.72849,-1
N_3101,junction,บางแค,100.41087,13.7306,-1
N_3102,junction,บางแค,100.41218,13.73071,-1
N_3103,junction,บางแค,100.37869,13.69839,-1
N_3104,junction,บางแค,100.38075,13.69398,-1
N_3105,junction,บางแค,100.41385,13.71105,-1
N_3106,junction,บางแค,100.41437,13.70734,-1
N_3107,junction,ทุ่งครุ,100.48242,13.65925,-1
N_3108,junction,ภาษีเจริญ,100.43144,13.70914,-1
N_3109,junction,ภาษีเจริญ,100.4317,13.7125,-1
N_311,junction,ธนบุรี,100.48055,13.71545,-1
N_3110,junction,บางแค,100.41928,13.6974,-1
N_3111,junction,บางแค,100.42191,13.69115,-1
N_3112,junction,คลองสาน,100.50829,13.72816,-1
N_3113,junction,คลองสาน,100.50794,13.72799,-1
N_3114,junction,คลองสาน,100.4967,13.72239,-1
N_3115,junction,คลองสาน,100.49828,13.72271,-1
N_3116,junction,จอมทอง,100.46625,13.70734,-1
N_3117,junction,จอมทอง,100.46835,13.70629,-1
N_3118,junction,บางแค,100.41658,13.70765,-1
N_3119,junction,บางแค,100.41626,13.71115,-1
N_312,junction,ธนบุรี,100.48491,13.71764,-1
N_3120,junction,บางแค,100.41281,13.6941,-1
N_3121,junction,บางแค,100.41411,13.69088,-1
N_3122,junction,ภาษีเจริญ,100.43002,13.70866,-1
N_3123,junction,ภาษีเจริญ,100.43071,13.70628,-1
N_3124,junction,บางแค,100.37559,13.74974,-1
N_3125,junction,ภาษีเจริญ,100.444,13.71355,-1
N_3126,junction,ภาษีเจริญ,100.44151,13.70874,-1
N_3127,junction,บางแค,100.41739,13.6887,-1
N_3128,junction,บางแค,100.41685,13.68997,-1
N_3129,junction,บางพลัด,100.49438,13.7803,-1
N_313,junction,ธนบุรี,100.48389,13.7193,-1
N_3130,junction,บางพลัด,100.49076,13.78207,-1
N_3131,junction,บางกอกใหญ่,100.48359,13.73344,-1
N_3132,junction,บางกอกใหญ่,100.48617,13.73118,-1
N_3133,junction,บางแค,100.40949,13.73047,-1
N_3134,junction,บางแค,100.40918,13.73207,-1
N_3135,junction,บางขุนเทียน,100.45862,13.63667,-1
N_3136,junction,บางแค,100.41105,13.69316,-1
N_3137,junction,บางแค,100.41211,13.6897,-1
N_3138,junction,จอมทอง,100.45397,13.70946,-1
N_3139,junction,จอมทอง,100.45096,13.70486,-1
N_314,junction,ธนบุรี,100.47989,13.7175,-1
N_3140,junction,จอมทอง,100.45511,13.70879,-1
N_3141,junction,จอมทอง,100.45227,13.70441,-1
N_3142,junction,บางแค,100.40923,13.71624,-1
N_3143,junction,บางแค,100.4084,13.72092,-1
N_3144,junction,บางแค,100.41678,13.72182,-1
N_3145,junction,บางแค,100.41297,13.72221,-1
N_3146,junction,บางแค,100.41651,13.69597,-1
N_3147,junction,บางแค,100.41978,13.6939,-1
N_3148,junction,บางขุนเทียน,100.4466,13.64962,-1
N_3149,junction,บางขุนเทียน,100.45544,13.64941,-1
N_315,junction,สวนหลวง,100.63651,13.70662,-1
N_3150,junction,บางกอกใหญ่,100.47258,13.7226,-1
N_3151,junction,บางกอกใหญ่,100.47315,13.72365,-1
N_3152,junction,ภาษีเจริญ,100.44293,13.7197,-1
N_3153,junction,ภาษีเจริญ,100.44267,13.71952,-1
N_3154,junction,คลองสาน,100.50619,13.718,-1
N_3155,junction,คลองสาน,100.50749,13.71745,-1
N_3156,junction,ภาษีเจริญ,100.44226,13.71573,-1
N_3157,junction,ภาษีเจริญ,100.44132,13.7182,-1
N_3158,junction,ภาษีเจริญ,100.42849,13.70897,-1
N_3159,junction,ภาษีเจริญ,100.43006,13.70918,-1
N_316,junction,สวนหลวง,100.63696,13.7045,-1
N_3160,junction,บางแค,100.39887,13.68691,-1
N_3161,junction,บางแค,100.39964,13.68731,-1
N_3162,junction,บางแค,100.3812,13.7399,-1
N_3163,junction,บางแค,100.38134,13.73741,-1
N_3164,junction,ภาษีเจริญ,100.43294,13.70172,-1
N_3165,junction,ภาษีเจริญ,100.43129,13.70075,-1
N_3166,junction,ภาษีเจริญ,100.43189,13.70113,-1
N_3167,junction,ภาษีเจริญ,100.43139,13.70206,-1
N_3168,junction,ภาษีเจริญ,100.43173,13.70372,-1
N_3169,junction,ภาษีเจริญ,100.42835,13.70198,-1
N_317,junction,สายไหม,100.68695,13.89808,-1
N_3170,junction,ราษฎร์บูรณะ,100.50758,13.6703,-1
N_3171,junction,ราษฎร์บูรณะ,100.50654,13.66799,-1
N_3172,junction,บางแค,100.37513,13.74984,-1
N_3173,junction,จอมทอง,100.48622,13.68067,-1
N_3174,junction,จอมทอง,100.48731,13.68254,-1
N_3175,junction,ราษฎร์บูรณะ,100.50974,13.6647,-1
N_3176,junction,ราษฎร์บูรณะ,100.50708,13.66596,-1
N_3177,junction,จอมทอง,100.48528,13.68422,-1
N_3178,junction,จอมทอง,100.48459,13.68657,-1
N_3179,junction,บางแค,100.40537,13.73006,-1
N_318,junction,สายไหม,100.68466,13.89207,-1
N_3180,junction,บางแค,100.4055,13.72875,-1
N_3181,junction,บางกอกใหญ่,100.46643,13.72628,-1
N_3182,junction,บางกอกใหญ่,100.46778,13.72728,-1
N_3183,junction,บางแค,100.39054,13.68895,-1
N_3184,junction,บางแค,100.39187,13.69236,-1
N_3185,junction,บางแค,100.38361,13.6947,-1
N_3186,junction,บางแค,100.38711,13.69524,-1
N_3187,junction,ภาษีเจริญ,100.46172,13.74316,-1
N_3188,junction,ภาษีเจริญ,100.45982,13.74263,-1
N_3189,junction,ทุ่งครุ,100.506,13.6591,-1
N_319,junction,บางกะปิ,100.63577,13.75006,-1
N_3190,junction,ทุ่งครุ,100.50867,13.65748,-1
N_3191,junction,ราษฎร์บูรณะ,100.50352,13.66225,-1
N_3192,junction,ราษฎร์บูรณะ,100.50278,13.6606,-1
N_3193,junction,บางรัก,100.51966,13.72512,-1
N_3194,junction,บางรัก,100.5197,13.72478,-1
N_3195,junction,จอมทอง,100.47033,13.67089,-1
N_3196,junction,จอมทอง,100.47166,13.66745,-1
N_3197,junction,ภาษีเจริญ,100.45967,13.72586,-1
N_3198,junction,ภาษีเจริญ,100.46132,13.72433,-1
N_3199,junction,ภาษีเจริญ,100.4514,13.723,-1
N_32,junction,บางขุนเทียน,100.43639,13.55531,-1
N_320,junction,บางกะปิ,100.63263,13.76331,-1
N_3200,junction,ภาษีเจริญ,100.45152,13.71762,-1
N_3201,junction,ภาษีเจริญ,100.44913,13.72248,-1
N_3202,junction,ภาษีเจริญ,100.44979,13.71712,-1
N_3203,junction,ภาษีเจริญ,100.4394,13.71685,-1
N_3204,junction,ภาษีเจริญ,100.43647,13.71978,-1
N_3205,junction,บางกอกใหญ่,100.46173,13.74325,-1
N_3206,junction,บางกอกใหญ่,100.46307,13.74321,-1
N_3207,junction,บางกอกใหญ่,100.47935,13.7295,-1
N_3208,junction,บางกอกใหญ่,100.48029,13.73087,-1
N_3209,junction,บางแค,100.37577,13.75341,-1
N_321,junction,บางกะปิ,100.6231,13.76226,-1
N_3210,junction,บางกอกใหญ่,100.46274,13.73262,-1
N_3211,junction,บางกอกใหญ่,100.46747,13.73339,-1
N_3212,junction,คลองสาน,100.51118,13.73254,-1
N_3213,junction,คลองสาน,100.5089,13.73163,-1
N_3214,junction,ราษฎร์บูรณะ,100.48527,13.66315,-1
N_3215,junction,ราษฎร์บูรณะ,100.51606,13.66659,-1
N_3216,junction,ราษฎร์บูรณะ,100.5176,13.66718,-1
N_3217,junction,ราษฎร์บูรณะ,100.50196,13.67128,-1
N_3218,junction,ราษฎร์บูรณะ,100.49774,13.67279,-1
N_3219,junction,ราษฎร์บูรณะ,100.4902,13.68788,-1
N_322,junction,บางกะปิ,100.62417,13.7604,-1
N_3220,junction,ราษฎร์บูรณะ,100.48782,13.68871,-1
N_3221,junction,ราษฎร์บูรณะ,100.50301,13.67421,-1
N_3222,junction,ราษฎร์บูรณะ,100.5008,13.67512,-1
N_3223,junction,บางคอแหลม,100.51373,13.68814,-1
N_3224,junction,บางคอแหลม,100.51213,13.68456,-1
N_3225,junction,ภาษีเจริญ,100.43046,13.70879,-1
N_3226,junction,ภาษีเจริญ,100.4309,13.71242,-1
N_3227,junction,ราษฎร์บูรณะ,100.51382,13.66249,-1
N_3228,junction,ราษฎร์บูรณะ,100.51398,13.66182,-1
N_3229,junction,บางกอกน้อย,100.45425,13.76264,-1
N_323,junction,บางกะปิ,100.64091,13.76425,-1
N_3230,junction,บางกอกน้อย,100.45901,13.7638,-1
N_3231,junction,คลองสาน,100.49595,13.72846,-1
N_3232,junction,คลองสาน,100.49767,13.72971,-1
N_3233,junction,จอมทอง,100.45963,13.70635,-1
N_3234,junction,จอมทอง,100.45912,13.70676,-1
N_3235,junction,จอมทอง,100.45637,13.70281,-1
N_3236,junction,บางแค,100.40807,13.72412,-1
N_3237,junction,บางแค,100.40735,13.73029,-1
N_3238,junction,ภาษีเจริญ,100.44217,13.71577,-1
N_3239,junction,ภาษีเจริญ,100.44024,13.71226,-1
N_324,junction,บางกะปิ,100.64176,13.75262,-1
N_3240,junction,บางกะปิ,100.63274,13.7711,-1
N_3241,junction,บางกะปิ,100.63498,13.77163,-1
N_3242,junction,บางกอกใหญ่,100.48407,13.73481,-1
N_3243,junction,บางกอกใหญ่,100.47963,13.73462,-1
N_3244,junction,บางแค,100.39498,13.69635,-1
N_3245,junction,บางแค,100.39586,13.69409,-1
N_3246,junction,บางแค,100.41481,13.71952,-1
N_3247,junction,บางแค,100.41625,13.71962,-1
N_3248,junction,บางแค,100.38295,13.69349,-1
N_3249,junction,บางแค,100.38094,13.70124,-1
N_325,junction,บางแค,100.39894,13.69129,-1
N_3250,junction,บางแค,100.38203,13.69373,-1
N_3251,junction,บางแค,100.38016,13.70112,-1
N_3252,junction,บางแค,100.38403,13.70186,-1
N_3253,junction,บางแค,100.38406,13.69584,-1
N_3254,junction,ภาษีเจริญ,100.45558,13.72332,-1
N_3255,junction,ภาษีเจริญ,100.45494,13.72466,-1
N_3256,junction,ภาษีเจริญ,100.45519,13.72328,-1
N_3257,junction,ภาษีเจริญ,100.45456,13.72456,-1
N_3258,junction,บางแค,100.37115,13.74999,-1
N_3259,junction,ภาษีเจริญ,100.42261,13.73988,-1
N_326,junction,บางแค,100.39823,13.69505,-1
N_3260,junction,ภาษีเจริญ,100.42315,13.74002,-1
N_3261,junction,บางแค,100.38277,13.69853,-1
N_3262,junction,บางแค,100.3833,13.69682,-1
N_3263,junction,บางแค,100.42222,13.70068,-1
N_3264,junction,บางแค,100.42284,13.69922,-1
N_3265,junction,บางแค,100.42248,13.71211,-1
N_3266,junction,บางแค,100.4227,13.71551,-1
N_3267,junction,ภาษีเจริญ,100.42694,13.6925,-1
N_3268,junction,ภาษีเจริญ,100.4306,13.69475,-1
N_3269,junction,บางแค,100.40818,13.71633,-1
N_327,junction,ทวีวัฒนา,100.35918,13.76887,-1
N_3270,junction,บางแค,100.40822,13.71145,-1
N_3271,junction,บางแค,100.40791,13.72384,-1
N_3272,junction,บางแค,100.41027,13.721,-1
N_3273,junction,บางแค,100.37299,13.75008,-1
N_3274,junction,ภาษีเจริญ,100.45942,13.7384,-1
N_3275,junction,ภาษีเจริญ,100.45953,13.73791,-1
N_3276,junction,บางขุนเทียน,100.47174,13.63628,-1
N_3277,junction,บางแค,100.4167,13.70766,-1
N_3278,junction,บางแค,100.41675,13.70399,-1
N_3279,junction,บางแค,100.41482,13.7033,-1
N_328,junction,ทวีวัฒนา,100.35089,13.79824,-1
N_3280,junction,บางแค,100.41407,13.70728,-1
N_3281,junction,บางแค,100.4189,13.70474,-1
N_3282,junction,บางแค,100.41974,13.70306,-1
N_3283,junction,บางแค,100.41752,13.71974,-1
N_3284,junction,บางแค,100.41765,13.71762,-1
N_3285,junction,บางแค,100.37049,13.72679,-1
N_3286,junction,บางแค,100.37193,13.72937,-1
N_3287,junction,บางแค,100.38739,13.69374,-1
N_3288,junction,บางแค,100.38264,13.70058,-1
N_3289,junction,บางแค,100.38151,13.70031,-1
N_329,junction,ธนบุรี,100.4689,13.71414,-1
N_3290,junction,บางแค,100.40038,13.70497,-1
N_3291,junction,บางแค,100.40084,13.69844,-1
N_3292,junction,บางขุนเทียน,100.45355,13.63665,-1
N_3293,junction,บางแค,100.38404,13.71764,-1
N_3294,junction,บางแค,100.38313,13.71277,-1
N_3295,junction,บางแค,100.41211,13.70975,-1
N_3296,junction,บางแค,100.41247,13.70709,-1
N_3297,junction,บางแค,100.42667,13.6993,-1
N_3298,junction,บางแค,100.42474,13.69801,-1
N_3299,junction,บางกอกใหญ่,100.46547,13.73461,-1
N_33,junction,บางขุนเทียน,100.44452,13.55606,-1
N_330,junction,ธนบุรี,100.47127,13.71308,-1
N_3300,junction,บางกอกใหญ่,100.46555,13.73382,-1
N_3301,junction,จอมทอง,100.45263,13.67948,-1
N_3302,junction,จอมทอง,100.45396,13.67691,-1
N_3303,junction,จอมทอง,100.47797,13.67117,-1
N_3304,junction,จอมทอง,100.47485,13.67627,-1
N_3305,junction,จอมทอง,100.48103,13.6729,-1
N_3306,junction,จอมทอง,100.47579,13.67649,-1
N_3307,junction,บางแค,100.41578,13.70363,-1
N_3308,junction,บางแค,100.41927,13.6974,-1
N_3309,junction,บางขุนเทียน,100.45961,13.64507,-1
N_331,junction,ตลิ่งชัน,100.41888,13.76209,-1
N_3310,junction,บางขุนเทียน,100.45853,13.6418,-1
N_3311,junction,บางแค,100.39363,13.69962,-1
N_3312,junction,บางแค,100.39318,13.70374,-1
N_3313,junction,ภาษีเจริญ,100.43088,13.71953,-1
N_3314,junction,ภาษีเจริญ,100.43585,13.71658,-1
N_3315,junction,ภาษีเจริญ,100.43066,13.71414,-1
N_3316,junction,ภาษีเจริญ,100.42989,13.71269,-1
N_3317,junction,จตุจักร,100.55191,13.82998,-1
N_3318,junction,จตุจักร,100.55801,13.83028,-1
N_3319,junction,จอมทอง,100.45134,13.67885,-1
N_332,junction,ตลิ่งชัน,100.41894,13.7637,-1
N_3320,junction,จอมทอง,100.45317,13.67636,-1
N_3321,junction,จอมทอง,100.47778,13.67616,-1
N_3322,junction,จอมทอง,100.4762,13.67559,-1
N_3323,junction,จอมทอง,100.47798,13.67519,-1
N_3324,junction,จอมทอง,100.48014,13.6756,-1
N_3325,junction,จอมทอง,100.48035,13.67493,-1
N_3326,junction,จอมทอง,100.47813,13.6743,-1
N_3327,junction,จอมทอง,100.47906,13.67455,-1
N_3328,junction,จอมทอง,100.47957,13.67261,-1
N_3329,junction,จอมทอง,100.4718,13.70717,-1
N_333,junction,ธนบุรี,100.4692,13.71791,-1
N_3330,junction,จอมทอง,100.47174,13.70456,-1
N_3331,junction,จอมทอง,100.47258,13.7077,-1
N_3332,junction,จอมทอง,100.47147,13.70986,-1
N_3333,junction,จอมทอง,100.47341,13.70983,-1
N_3334,junction,จอมทอง,100.47657,13.71054,-1
N_3335,junction,จอมทอง,100.47369,13.7089,-1
N_3336,junction,จอมทอง,100.47687,13.70964,-1
N_3337,junction,จอมทอง,100.45691,13.66522,-1
N_3338,junction,จอมทอง,100.45763,13.66305,-1
N_3339,junction,จอมทอง,100.45752,13.66535,-1
