quality_issue_fact_key,district_key,issue_type,severity,entity_type,entity_id,source_layer,source_path,spatial_hash_geohash7,polygon_district_code,review_status,requires_manual_review
582894e0e0217645f6096c69f7690757f7be5576adf323fefd740e8ba6c6c519,1048,unresolved_asset_owner,high,drainage_asset,canals:5844,canals,data/geojson/canals.geojson,w4rq7fm,,unresolved,1
18117dfb92ed967186825f67f0a59de7481a859c064aef75be8dce110e663d3e,1048,unresolved_asset_owner,high,drainage_asset,canals:5845,canals,data/geojson/canals.geojson,w4rq7fk,,unresolved,1
c89402f4a0fc0f00496e8b15b44222e6a9034a0ea71af93737978f090eb3c142,1048,unresolved_asset_owner,high,drainage_asset,canals:5854,canals,data/geojson/canals.geojson,w4rqk4c,,unresolved,1
8a6458e8c9ec6ae32c29a1e395e484f94c47a4b916b4f5827d3e91fb3819093b,1048,unresolved_asset_owner,high,drainage_asset,canals:5855,canals,data/geojson/canals.geojson,w4rqk48,,unresolved,1
71621940d4bd09ad54432de467f36382acb0ba24a532bdd9386f298097389755,1048,unresolved_asset_owner,high,drainage_asset,canals:5872,canals,data/geojson/canals.geojson,w4rqkhb,,unresolved,1
0feb2e92dd4dbad92ddbba31822559a2b0d7f7bd5cbf311b4835bf03707900f6,1048,unresolved_asset_owner,high,drainage_asset,canals:5873,canals,data/geojson/canals.geojson,w4rq7kb,,unresolved,1
d825dcd2f4e0f81e87fbc82aad2b1595fbcdc76557fc02bbfe623b2265869615,1048,unresolved_asset_owner,high,drainage_asset,canals:5874,canals,data/geojson/canals.geojson,w4rq7t5,,unresolved,1
60bb0efe5aad76518b855887c355aecd65f4a4cbcebc30f759bea5030c32eead,1048,unresolved_asset_owner,high,drainage_asset,canals:5876,canals,data/geojson/canals.geojson,w4rq7vm,,unresolved,1
d39d0f4bef269591c799f8f7fe483779740e1d4e1120251efa4932bd98ead1db,1048,unresolved_asset_owner,high,drainage_asset,canals:5898,canals,data/geojson/canals.geojson,w4rq7xb,,unresolved,1
afcc72b14acbbf8230b1a3656abdd9b7ee479031ac9a6224e77e03273eaa6651,1048,unresolved_asset_owner,high,drainage_asset,canals:5899,canals,data/geojson/canals.geojson,w4rqe80,,unresolved,1
052d71467243764c3408a4febee3ffbfc39412e27b5e7a1bb38342c67c8ed5cf,1048,unresolved_asset_owner,high,drainage_asset,canals:5900,canals,data/geojson/canals.geojson,w4rqs0p,,unresolved,1
137fef0b765782058d71677bd54c9c1711a3d4b81cc4751bd6e243284048190f,1048,unresolved_asset_owner,high,drainage_asset,canals:5901,canals,data/geojson/canals.geojson,w4rqs20,,unresolved,1
f9f38959a433bc62bd06a89ea342843185ce107ec81fe6b2f99ffee02a931f51,1048,unresolved_asset_owner,high,drainage_asset,canals:5902,canals,data/geojson/canals.geojson,w4rqe8j,,unresolved,1
f2499045064e09051dc15253b7c23b13d35c351067c64a1cd748493e3a2a0b21,1049,unresolved_asset_owner,high,drainage_asset,canals:5958,canals,data/geojson/canals.geojson,w4rmqd7,,unresolved,1
fda591c040cafebd17093b0fe5806133e3a976fdac1832c362b8bb4a2987f373,1049,unresolved_asset_owner,high,drainage_asset,canals:5959,canals,data/geojson/canals.geojson,w4rmqds,,unresolved,1
b2a70b2a6d5582eddcd6a29e45c6d7c188742db4078573ddc55226904b75459b,1049,unresolved_asset_owner,high,drainage_asset,canals:5960,canals,data/geojson/canals.geojson,w4rmqf9,,unresolved,1
ef948c85fb993869ea2f8c4c5ebb13f11020400738de36676406840d9400bf55,1049,unresolved_asset_owner,high,drainage_asset,canals:5961,canals,data/geojson/canals.geojson,w4rmqfc,,unresolved,1
0c7fa1a1ce42cb63643a6602e0917d9c5ea700c00755b1dd33edb7a880f9b20a,1049,unresolved_asset_owner,high,drainage_asset,canals:5986,canals,data/geojson/canals.geojson,w4rmqez,,unresolved,1
558a51fe352aecd2ea10c9384439521ae507af0f224220d8668b08e02d3c5411,1049,unresolved_asset_owner,high,drainage_asset,canals:6005,canals,data/geojson/canals.geojson,w4rmqef,,unresolved,1
dca6037fdaa150003f3ffc2153b157a5fe6c5cae7029008ae3384c62800c87a8,1049,unresolved_asset_owner,high,drainage_asset,canals:6006,canals,data/geojson/canals.geojson,w4rmqed,,unresolved,1
d2f4e1142107bcde54e9d471e3653b62e727d3583432e3a7aa0b662eb332e683,1049,unresolved_asset_owner,high,drainage_asset,canals:6007,canals,data/geojson/canals.geojson,w4rmqef,,unresolved,1
dc60dbd09f356d471d023d9e31ae59a91beb248a2e48a37a3b7b303f69f3f9ec,1049,unresolved_asset_owner,high,drainage_asset,canals:6058,canals,data/geojson/canals.geojson,w4rmqtv,,unresolved,1
7b0c88284b7b5abaa3d0302e7a80b9239721d7e0d53a52c9df2e52e4dc3a6e47,1049,unresolved_asset_owner,high,drainage_asset,canals:6059,canals,data/geojson/canals.geojson,w4rmqtv,,unresolved,1
f6777050ac31d4f165208b58718bbbea6a0687abeddbd365405801100054e8a1,1049,unresolved_asset_owner,high,drainage_asset,canals:6157,canals,data/geojson/canals.geojson,w4rmwwj,,unresolved,1
07cd4f7a585edbea23a6f0a8923a6498d6c33a38fe7b345fc9bbe95f40db15eb,1049,unresolved_asset_owner,high,drainage_asset,canals:6174,canals,data/geojson/canals.geojson,w4rmwwn,,unresolved,1
e765ad60dfb57e8e1103f2bbf8896711d6cfe4cd96a68aa436d7eb078dbfe6b4,1049,unresolved_asset_owner,high,drainage_asset,canals:6175,canals,data/geojson/canals.geojson,w4rmwwn,,unresolved,1
2e6a71b4d593b11c1e29fd69e664f31420d75aa53297bde76f9e3e1380712cca,1049,unresolved_asset_owner,high,drainage_asset,canals:6194,canals,data/geojson/canals.geojson,w4rmwqt,,unresolved,1
a1caf6fc81a74f1f3a2f1436c2d9761e01bd743f785c6438e0dd73d17bd90686,1049,unresolved_asset_owner,high,drainage_asset,canals:6195,canals,data/geojson/canals.geojson,w4rmww8,,unresolved,1
d9f3f970069411338e62322e7fdff2b6020198967ddec7069a4d7b742905b271,1049,unresolved_asset_owner,high,drainage_asset,canals:6196,canals,data/geojson/canals.geojson,w4rmww8,,unresolved,1
c1e42a7d44a68f60386db1e7c1c559af8d9019e78af1051b6cc3fab3007c1942,1049,unresolved_asset_owner,high,drainage_asset,canals:6197,canals,data/geojson/canals.geojson,w4rmww8,,unresolved,1
60c805d11f5b880c5165a2803896976f446891c6f20b59b5b4068d61ecf0aea5,1049,unresolved_asset_owner,high,drainage_asset,canals:6198,canals,data/geojson/canals.geojson,w4rmxn7,,unresolved,1
5329f5224ffcf4efae7b834104f0f96294467afc259ec1e9873fbd54f2c21e4b,1049,unresolved_asset_owner,high,drainage_asset,canals:6199,canals,data/geojson/canals.geojson,w4rmww9,,unresolved,1
e44ace99efd4a7985e349069310c0d1d54a77f1b6518e265e208d4288078b4d3,1049,unresolved_asset_owner,high,drainage_asset,canals:6200,canals,data/geojson/canals.geojson,w4rmww9,,unresolved,1
2e722044e9e0e5ebbff8ac25d006e358c80909931d15d2f80501eb71402df915,1049,unresolved_asset_owner,high,drainage_asset,canals:6201,canals,data/geojson/canals.geojson,w4rmww9,,unresolved,1
5a38ae18c67b5129afe1347bfecf12aad35335b20359287c58231c9cbccd722f,1049,unresolved_asset_owner,high,drainage_asset,canals:6204,canals,data/geojson/canals.geojson,w4rmww9,,unresolved,1
